SAMPID	SMATSSCR	SMCENTER	SMPTHNTS	SMRIN	SMTS	SMTSD	SMUBRID	SMTSISCH	SMTSPAX	SMNABTCH	SMNABTCHT	SMNABTCHD	SMGEBTCH	SMGEBTCHD	SMGEBTCHT	SMAFRZE	SMGTC	SME2MPRT	SMCHMPRS	SMNTRART	SMNUMGPS	SMMAPRT	SMEXNCRT	SM550NRM	SMGNSDTC	SMUNMPRT	SM350NRM	SMRDLGTH	SMMNCPB	SME1MMRT	SMSFLGTH	SMESTLBS	SMMPPD	SMNTERRT	SMRRNANM	SMRDTTL	SMVQCFL	SMMNCV	SMTRSCPT	SMMPPDPR	SMCGLGTH	SMGAPPCT	SMUNPDRD	SMNTRNRT	SMMPUNRT	SMEXPEFF	SMMPPDUN	SME2MMRT	SME2ANTI	SMALTALG	SME2SNSE	SMMFLGTH	SME1ANTI	SMSPLTRD	SMBSMMRT	SME1SNSE	SME1PCTS	SMRRNART	SME1MPRT	SMNUM5CD	SMDPMPRT	SME2PCTS
GTEX-1A8FM-0006-SM-7MGWI		B1		7.5	Blood	Whole Blood	0013756	1086		BP-53199	RNA isolation_PAXgene Blood RNA (Manual)	05/27/2014	LCSET-6755	04/12/2015	TruSeq.v1	RNASEQ		0.983853	233757	0.982581		0.985646	0.811556		16434	1		76		0.00284975	80	0	6.30546e+07	0.016561	110183	6.39728e+07	5.18754e+06		16437	3.14114e+07			0	0.171025	0.985646	0.799907	6.30546e+07	0.00396185	1.49988e+07	9.65523e+07	1.50108e+07	99	1.50217e+07	1.76084e+07	0.00340479	1.51111e+07	50.1484	0.00172234	0.987439		0	50.02
GTEX-1A8G6-0006-SM-7PC1X		B1		8.7	Blood	Whole Blood	0013756	994		BP-53199	RNA isolation_PAXgene Blood RNA (Manual)	05/27/2014	LCSET-6762	04/10/2015	TruSeq.v1	RNASEQ		0.974984	573234	0.977414		0.979909	0.787466		20988	1		76		0.00362051	200	0	1.14556e+08	0.021692	248420	1.16905e+08	1.92426e+07		21010	5.67747e+07			0	0.189948	0.979909	0.771645	1.14556e+08	0.00575627	2.61657e+07	1.10278e+08	2.62832e+07	208	2.65294e+07	2.71428e+07	0.00468302	2.64998e+07	49.9721	0.00212498	0.984834		0	50.112
GTEX-1A8G7-0006-SM-7P8RM		B1		9.3	Blood	Whole Blood	0013756	544		BP-53199	RNA isolation_PAXgene Blood RNA (Manual)	05/27/2014	LCSET-6759	04/06/2015	TruSeq.v1	RNASEQ		0.93479	465838	0.974256		0.959923	0.77721		21250	1		76		0.00446781	128	0	9.65206e+07	0.0244332	247591	1.0055e+08	1.36591e+07		21266	4.68272e+07			0	0.197046	0.959923	0.746062	9.65206e+07	0.00957527	2.16766e+07	8.99777e+07	2.13999e+07	151	2.27922e+07	2.18328e+07	0.00695468	2.28237e+07	50.0344	0.00246236	0.985056		0	49.6788
GTEX-1AMEY-0005-SM-7PBYK		B1		6.7	Blood	Whole Blood	0013756	-216		BP-53435	RNA isolation_PAXgene Blood RNA (Manual)	06/02/2014	LCSET-6761	04/12/2015	TruSeq.v1	RNASEQ		0.98166	715526	0.942757		0.986302	0.780604		18749	1		76		0.0035885	138	0	8.46032e+07	0.0563849	541994	8.57781e+07	1.27096e+07		18757	4.19677e+07			0	0.162153	0.986302	0.769912	8.46032e+07	0.00622674	1.83625e+07	6.52699e+07	1.84623e+07	156	1.85804e+07	1.67585e+07	0.00490141	1.86268e+07	50.0624	0.00631856	0.990945		0	50.1354
GTEX-1AMFI-0006-SM-9KNTQ		B1		8.7	Blood	Whole Blood	0013756	-123		BP-53435	RNA isolation_PAXgene Blood RNA (Manual)	06/02/2014	LCSET-6806	05/12/2015	TruSeq.v1	RNASEQ		0.991369	667959	0.954109		0.992739	0.769794		20693	1		76		0.00290345	272	0	1.09864e+08	0.0452633	237131	1.10668e+08	1.1638e+07		20717	5.4723e+07			0	0.184316	0.992739	0.764204	1.09864e+08	0.00436205	2.39609e+07	5.2573e+07	2.40843e+07	267	2.41638e+07	2.10604e+07	0.00363175	2.40309e+07	49.8621	0.00214273	0.994108		0	50.1284
GTEX-1AX8Z-0006-SM-9KNVB		B1		9	Blood	Whole Blood	0013756	-14		BP-53659	RNA isolation_PAXgene Blood RNA (Manual)	06/09/2014	LCSET-6806	05/12/2015	TruSeq.v1	RNASEQ		0.990923	1.01794e+06	0.943445		0.992046	0.795757		19258	1		76		0.00260917	162	0	9.00153e+07	0.0562581	604536	9.07371e+07	9.8942e+06		19274	4.48628e+07			0	0.147687	0.992046	0.789428	9.00153e+07	0.00381392	1.93314e+07	4.87596e+07	1.9492e+07	190	1.94923e+07	1.73936e+07	0.00321086	1.94561e+07	49.9535	0.0066625	0.993168		0	50.2068
GTEX-1AX9I-0005-SM-9MQKI		B1		8.7	Blood	Whole Blood	0013756	518		BP-53659	RNA isolation_PAXgene Blood RNA (Manual)	06/09/2014	LCSET-6807	05/19/2015	TruSeq.v1	RNASEQ		0.983073	671209	0.964571		0.98543	0.728081		19352	1		76		0.00634234	113	0	6.90072e+07	0.0348235	128462	7.00275e+07	8.60126e+06		19364	3.42994e+07			0	0.23649	0.98543	0.717473	6.90072e+07	0.00796761	1.51667e+07	3.61635e+07	1.53802e+07	121	1.54306e+07	1.1966e+07	0.00715303	1.52887e+07	49.769	0.00183445	0.987787		0	50.3494
GTEX-1AX9J-0005-SM-9MQKU		B1		9.1	Blood	Whole Blood	0013756	-110		BP-53659	RNA isolation_PAXgene Blood RNA (Manual)	06/09/2014	LCSET-6807	05/19/2015	TruSeq.v1	RNASEQ		0.977088	788308	0.957372		0.979635	0.790298		17471	1		76		0.00587531	106	0	6.46919e+07	0.0418813	136007	6.60367e+07	8.11759e+06		17477	3.21381e+07			0	0.167073	0.979635	0.774204	6.46919e+07	0.00801695	1.43155e+07	5.7923e+07	1.44269e+07	120	1.44738e+07	1.35952e+07	0.00694335	1.4449e+07	49.9572	0.00205957	0.982183		0	50.1938
GTEX-1AX9K-0006-SM-9KNVP		B1		9	Blood	Whole Blood	0013756	-161		BP-53659	RNA isolation_PAXgene Blood RNA (Manual)	06/09/2014	LCSET-6806	05/12/2015	TruSeq.v1	RNASEQ		0.982678	1.28815e+06	0.941052		0.984093	0.768098		18480	1		76		0.00267833	153	0	9.86778e+07	0.0583855	274317	1.00273e+08	1.14204e+07		18493	4.91522e+07			0	0.172954	0.984093	0.75588	9.86778e+07	0.00420953	2.15299e+07	1.09088e+08	2.16995e+07	176	2.17532e+07	2.12528e+07	0.00344283	2.16396e+07	49.8691	0.0027357	0.985508		0	50.1961
GTEX-1AYCT-0005-SM-7SB6V		B1		9.1	Blood	Whole Blood	0013756	-11		BP-53858	RNA isolation_PAXgene Blood RNA (Manual)	06/13/2014	LCSET-6763	04/27/2015	TruSeq.v1	RNASEQ		0.971835	1.30063e+06	0.937588		0.974	0.734442		18526	1		76		0.0023457	98	0	8.63854e+07	0.0615705	110444	8.86914e+07	9.38599e+06		18542	4.29878e+07			0	0.203146	0.974	0.715346	8.63854e+07	0.00421325	1.92712e+07	1.3958e+08	1.94281e+07	130	1.94887e+07	2.02744e+07	0.0032774	1.9423e+07	49.9155	0.00124526	0.976165		0	50.2027
GTEX-1AYD5-0005-SM-7SB6L		B1		7.6	Blood	Whole Blood	0013756	258		BP-53858	RNA isolation_PAXgene Blood RNA (Manual)	06/13/2014	LCSET-6763	04/27/2015	TruSeq.v1	RNASEQ		0.988392	975904	0.941674		0.991058	0.672518		21557	1		76		0.00354991	126	0	7.86774e+07	0.0572984	101324	7.93872e+07	9.20952e+06		21614	3.90546e+07			0	0.269156	0.991058	0.666504	7.86774e+07	0.00536945	1.69334e+07	4.10388e+07	1.71891e+07	131	1.72922e+07	1.32041e+07	0.00445723	1.70581e+07	49.6593	0.00127633	0.993724		0	50.3748
GTEX-1B8KE-0006-SM-7SB6W		B1		9.2	Blood	Whole Blood	0013756	-72		BP-53950	RNA isolation_PAXgene Blood RNA (Manual)	06/16/2014	LCSET-6763	04/27/2015	TruSeq.v1	RNASEQ		0.989395	642296	0.940253		0.992304	0.683659		21269	1		76		0.00298893	135	0	8.11821e+07	0.0593412	168125	8.18117e+07	9.40072e+06		21318	4.0369e+07			0	0.256595	0.992304	0.678398	8.11821e+07	0.00439545	1.73428e+07	2.80267e+07	1.7539e+07	145	1.76234e+07	1.30883e+07	0.00369013	1.74881e+07	49.8074	0.00205502	0.995214		0	50.2813
GTEX-1B8KZ-0006-SM-7MXTJ		B1		8.8	Blood	Whole Blood	0013756	-61		BP-53981	RNA isolation_PAXgene Blood RNA (Manual)	06/17/2014	LCSET-6757	03/27/2015	TruSeq.v1	RNASEQ		0.948269	273703	0.984451		0.958411	0.819628		16821	1		76		0.00291544	70	0	7.63716e+07	0.0140505	123921	7.96857e+07	1.4445e+07		16823	3.768e+07			0	0.164822	0.958411	0.785541	7.63716e+07	0.00435922	1.82237e+07	1.36287e+08	1.82172e+07	119	1.85689e+07	2.25753e+07	0.00362969	1.86985e+07	50.174	0.00155512	0.968554		0	49.991
GTEX-1B8L1-0005-SM-9MQK6		B1		8.8	Blood	Whole Blood	0013756	699		BP-53981	RNA isolation_PAXgene Blood RNA (Manual)	06/17/2014	LCSET-6807	05/19/2015	TruSeq.v1	RNASEQ		0.961797	412429	0.971907		0.964113	0.756424		19010	1		76		0.0056608	99	0	6.35124e+07	0.0270549	197117	6.58765e+07	8.23175e+06		19020	3.15316e+07			0	0.215483	0.964113	0.729278	6.35124e+07	0.00792078	1.45259e+07	9.44162e+07	1.48049e+07	116	1.48573e+07	1.46681e+07	0.00678808	1.46359e+07	49.6246	0.00299222	0.966428		0	50.4756
GTEX-1B8SF-0005-SM-7MGVK		B1		7.2	Blood	Whole Blood	0013756	999		BP-54158	RNA isolation_PAXgene Blood RNA (Manual)	06/20/2014	LCSET-6755	04/12/2015	TruSeq.v1	RNASEQ		0.975736	247814	0.977547		0.977917	0.802414		16883	1		76		0.00254662	90	0	5.64987e+07	0.0217886	216288	5.77745e+07	4.38868e+06		16886	2.81304e+07			0	0.175133	0.977917	0.784695	5.64987e+07	0.00401445	1.32386e+07	8.83131e+07	1.32936e+07	107	1.3305e+07	1.46512e+07	0.0032789	1.33603e+07	50.1036	0.00374366	0.980099		0	50.1036
GTEX-1B8SG-0006-SM-7MKFA		B1		7.4	Blood	Whole Blood	0013756	1014		BP-54158	RNA isolation_PAXgene Blood RNA (Manual)	06/20/2014	LCSET-6756	03/23/2015	TruSeq.v1	RNASEQ		0.964622	403469	0.980505		0.969782	0.807897		18963	1		76		0.0032862	119	0	8.63832e+07	0.0183443	250025	8.90749e+07	1.07052e+07		18972	4.27928e+07			0	0.172608	0.969782	0.783484	8.63832e+07	0.00586995	2.01053e+07	1.12193e+08	1.998e+07	142	2.01569e+07	2.16792e+07	0.0045712	2.04015e+07	50.3015	0.00280691	0.974942		0	49.8437
GTEX-1B932-0005-SM-9KNTP		B1		7.7	Blood	Whole Blood	0013756	-38		BP-54158	RNA isolation_PAXgene Blood RNA (Manual)	06/20/2014	LCSET-6806	05/12/2015	TruSeq.v1	RNASEQ		0.986284	1.39715e+06	0.936072		0.987891	0.773981		19976	1		76		0.00260029	154	0	9.77324e+07	0.0634138	345010	9.89303e+07	1.09704e+07		19989	4.86662e+07			0	0.162091	0.987891	0.764609	9.77324e+07	0.00429163	2.09887e+07	9.09534e+07	2.12992e+07	173	2.13272e+07	2.09386e+07	0.00344459	2.11615e+07	49.805	0.0034874	0.989497		0	50.3671
GTEX-1B933-0006-SM-7P8OP		B1		7.3	Blood	Whole Blood	0013756	547		BP-54158	RNA isolation_PAXgene Blood RNA (Manual)	06/20/2014	LCSET-6758	04/05/2015	TruSeq.v1	RNASEQ		0.96626	416843	0.978928		0.9683	0.808833		17787	1		76		0.00283474	97	0	8.37807e+07	0.0195581	245715	8.65235e+07	1.07171e+07		17793	4.16584e+07			0	0.170095	0.9683	0.783193	8.37807e+07	0.00460991	1.98579e+07	1.46534e+08	1.98398e+07	135	1.98901e+07	2.28505e+07	0.00372045	1.99928e+07	50.1287	0.00283986	0.970339		0	49.9773
GTEX-1B97I-0005-SM-7PC1M		B1		8.9	Blood	Whole Blood	0013756	-101		BP-54158	RNA isolation_PAXgene Blood RNA (Manual)	06/20/2014	LCSET-6762	04/10/2015	TruSeq.v1	RNASEQ		0.972362	375574	0.978099		0.975331	0.821754		18482	1		76		0.00332589	100	0	7.88637e+07	0.0208908	124588	8.08584e+07	1.22293e+07		18488	3.91698e+07			0	0.156344	0.975331	0.801483	7.88637e+07	0.00533997	1.84977e+07	1.10091e+08	1.8448e+07	129	1.85339e+07	2.11354e+07	0.00432987	1.86559e+07	50.1641	0.00154082	0.9783		0	49.9327
GTEX-1B97J-0005-SM-7MXT5		B1		6.5	Blood	Whole Blood	0013756	-269		BP-54158	RNA isolation_PAXgene Blood RNA (Manual)	06/20/2014	LCSET-6757	03/27/2015	TruSeq.v1	RNASEQ		0.954982	496876	0.971338		0.964193	0.816271		17490	1		76		0.00320987	107	0	7.89025e+07	0.027781	208686	8.18326e+07	1.4375e+07		17495	3.89948e+07			0	0.155068	0.964193	0.787043	7.89025e+07	0.0047352	1.80578e+07	1.11087e+08	1.81648e+07	132	1.84392e+07	2.053e+07	0.00396525	1.85268e+07	50.1185	0.00255016	0.973405		0	50.1477
GTEX-1B996-0006-SM-7P8OS		B1		7.8	Blood	Whole Blood	0013756	841		BP-54198	RNA isolation_PAXgene Blood RNA (Manual)	06/23/2014	LCSET-6758	04/05/2015	TruSeq.v1	RNASEQ		0.971502	764475	0.969578		0.973641	0.775968		19054	1		76		0.00272373	198	0	1.14121e+08	0.0292374	299286	1.1721e+08	1.36337e+07		19070	5.67533e+07			0	0.193609	0.973641	0.755514	1.14121e+08	0.0047859	2.62943e+07	1.58264e+08	2.63207e+07	247	2.64042e+07	2.72414e+07	0.00375255	2.64658e+07	50.0583	0.00255341	0.975779		0	50.0251
GTEX-1BAJH-0005-SM-7PC1R		B1		8.7	Blood	Whole Blood	0013756	1082		BP-54424	RNA isolation_PAXgene Blood RNA (Manual)	06/27/2014	LCSET-6762	04/10/2015	TruSeq.v1	RNASEQ		0.954996	402173	0.979969		0.957832	0.808578		19241	1		76		0.00309359	119	0	1.00675e+08	0.0183339	206092	1.05107e+08	1.5716e+07		19249	4.99817e+07			0	0.171391	0.957832	0.774482	1.00675e+08	0.00519878	2.37459e+07	1.65952e+08	2.36197e+07	158	2.37235e+07	2.68245e+07	0.00414307	2.39521e+07	50.2398	0.00196078	0.960668		0	49.8667
GTEX-1C2JI-0006-SM-7PC3Q		B1		9.3	Blood	Whole Blood	0013756	-45		BP-54424	RNA isolation_PAXgene Blood RNA (Manual)	06/27/2014	LCSET-6762	04/10/2015	TruSeq.v1	RNASEQ		0.987973	909678	0.961529		0.991013	0.808154		19970	1		76		0.00357096	164	0	9.84434e+07	0.0378508	330142	9.93362e+07	1.50826e+07		19986	4.88847e+07			0	0.153375	0.991013	0.800891	9.84434e+07	0.00535333	2.17274e+07	5.27232e+07	2.18711e+07	196	2.20946e+07	2.07884e+07	0.00445941	2.18051e+07	49.6703	0.00332348	0.994053		0	50.1648
GTEX-1C475-0006-SM-9MQL7		B1		9.1	Blood	Whole Blood	0013756	-146		BP-54424	RNA isolation_PAXgene Blood RNA (Manual)	06/27/2014	LCSET-6807	05/19/2015	TruSeq.v1	RNASEQ		0.983423	605012	0.955562		0.985539	0.776035		18872	1		76		0.0058798	110	0	7.15616e+07	0.0437444	190453	7.26116e+07	8.55057e+06		18884	3.56098e+07			0	0.179528	0.985539	0.764813	7.15616e+07	0.00767867	1.56544e+07	4.56273e+07	1.58893e+07	125	1.59451e+07	1.40315e+07	0.00677731	1.57482e+07	49.6894	0.0026229	0.987655		0	50.3723
GTEX-1C4CL-0005-SM-7MKF3		B1		8.1	Blood	Whole Blood	0013756	-104		BP-54424	RNA isolation_PAXgene Blood RNA (Manual)	06/27/2014	LCSET-6756	03/23/2015	TruSeq.v1	RNASEQ		0.953925	528447	0.978446		0.959344	0.821065		18002	1		76		0.00332042	109	0	9.35751e+07	0.0200588	146274	9.75407e+07	1.32565e+07		18008	4.6353e+07			0	0.157382	0.959344	0.787683	9.35751e+07	0.00509766	2.2226e+07	1.48388e+08	2.19551e+07	143	2.21667e+07	2.67104e+07	0.00420402	2.25725e+07	50.4535	0.00149962	0.964763		0	49.6935
GTEX-1C64N-0005-SM-7PBY7		B1		8.8	Blood	Whole Blood	0013756	499		BP-54484	RNA isolation_PAXgene Blood RNA (Manual)	06/30/2014	LCSET-6761	04/12/2015	TruSeq.v1	RNASEQ		0.971836	290578	0.977631		0.976726	0.799533		19605	1		76		0.00319238	118	0	7.84338e+07	0.0213958	325116	8.03027e+07	1.1398e+07		19615	3.89119e+07			0	0.178098	0.976726	0.780925	7.84338e+07	0.00615387	1.80105e+07	8.53578e+07	1.81166e+07	135	1.82384e+07	1.83723e+07	0.00466571	1.82899e+07	50.0705	0.00404863	0.981616		0	50.1468
GTEX-1C64O-0006-SM-7PC22		B1		7.8	Blood	Whole Blood	0013756	-36		BP-54484	RNA isolation_PAXgene Blood RNA (Manual)	06/30/2014	LCSET-6762	04/10/2015	TruSeq.v1	RNASEQ		0.986333	926211	0.960679		0.989937	0.835813		19192	1		76		0.00394708	158	0	8.48343e+07	0.0387479	1.01335e+06	8.56967e+07	1.33308e+07		19201	4.20818e+07			0	0.124866	0.989937	0.827403	8.48343e+07	0.00583999	1.84959e+07	3.60961e+07	1.85765e+07	170	1.87137e+07	1.7238e+07	0.00489009	1.86765e+07	49.9504	0.0118248	0.993542		0	50.1087
GTEX-1C6VQ-0005-SM-7P8OR		C1		8.2	Blood	Whole Blood	0013756	787		BP-54484	RNA isolation_PAXgene Blood RNA (Manual)	06/30/2014	LCSET-6758	04/05/2015	TruSeq.v1	RNASEQ		0.928332	161991	0.991471		0.930234	0.822147		14898	1		76		0.00264208	96	0	1.01546e+08	0.00574948	77590	1.09162e+08	1.32005e+07		14899	5.04228e+07			0	0.169325	0.930234	0.764788	1.01546e+08	0.00441529	2.49813e+07	2.40652e+08	2.47119e+07	155	2.47286e+07	3.16314e+07	0.00352687	2.51629e+07	50.4353	0.000710778	0.932136		0	49.7289
GTEX-1C6VR-0005-SM-7MKF7		B1		8.5	Blood	Whole Blood	0013756	919		BP-54484	RNA isolation_PAXgene Blood RNA (Manual)	06/30/2014	LCSET-6756	03/23/2015	TruSeq.v1	RNASEQ		0.956041	307508	0.985781		0.961531	0.802728		18455	1		76		0.00344222	98	0	9.00521e+07	0.0128318	193749	9.3655e+07	1.13845e+07		18460	4.46062e+07			0	0.183053	0.961531	0.771847	9.00521e+07	0.00561665	2.14991e+07	1.50715e+08	2.1211e+07	137	2.1434e+07	2.42808e+07	0.00452323	2.1817e+07	50.4428	0.00206875	0.96702		0	49.6628
GTEX-1C6VS-0005-SM-7MGWG		B1		7.3	Blood	Whole Blood	0013756	596		BP-54484	RNA isolation_PAXgene Blood RNA (Manual)	06/30/2014	LCSET-6755	04/12/2015	TruSeq.v1	RNASEQ		0.974216	199484	0.986403		0.975988	0.812806		16889	1		76		0.00280729	91	0	7.32916e+07	0.0128632	301873	7.50948e+07	6.09847e+06		16892	3.64946e+07			0	0.173598	0.975988	0.793288	7.32916e+07	0.00368175	1.75278e+07	1.10664e+08	1.74947e+07	120	1.75458e+07	1.97762e+07	0.00324373	1.76158e+07	50.0995	0.00401989	0.977759		0	49.9528
GTEX-1CAMR-0006-SM-ACKV5		B1		7.4	Blood	Whole Blood	0013756	-266		BP-54699	RNA isolation_PAXgene Blood RNA (Manual)	07/07/2014	LCSET-7848	10/06/2015	TruSeq.v1	RNASEQ		0.98892	927195	0.951188		0.990734	0.800564		18443	1		76		0.00312696	219	0	9.2816e+07	0.048274	329776	9.36841e+07	1.1603e+07		18455	4.61985e+07			0	0.150624	0.990734	0.793146	9.2816e+07	0.0044394	2.00881e+07	5.21791e+07	2.02917e+07	208	2.03257e+07	1.84639e+07	0.00378198	2.02268e+07	49.878	0.00352009	0.992548		0	50.2521
GTEX-1CAMS-0005-SM-ARL6Y		B1		8.9	Blood	Whole Blood	0013756	-31		BP-54699	RNA isolation_PAXgene Blood RNA (Manual)	07/07/2014	LCSET-8137	02/23/2016	TruSeq.v1	RNASEQ		0.989767	911973	0.966209		0.989915	0.831369		17461	1		76		0.00183745	119	0	6.69603e+07	0.033326	292260	6.76425e+07	3.01086e+06		17468	3.32744e+07			0	0.134841	0.989915	0.822984	6.69603e+07	0.00239735	1.49224e+07	4.26434e+07	1.49191e+07	134	1.51493e+07	1.6105e+07	0.00211736	1.47116e+07	49.2671	0.00432066	0.990062		0	49.9945
GTEX-1CB4E-0005-SM-ADEGS		B1		8.9	Blood	Whole Blood	0013756	-51		BP-54699	RNA isolation_PAXgene Blood RNA (Manual)	07/07/2014	LCSET-7849	10/20/2015	TruSeq.v1	RNASEQ		0.979595	766569	0.953667		0.986307	0.794862		18171	1		76		0.00359685	107	0	6.08392e+07	0.0459001	213054	6.16838e+07	6.94427e+06		18182	3.00844e+07			0	0.158805	0.986307	0.783978	6.08392e+07	0.00369552	1.32768e+07	4.92199e+07	1.34714e+07	115	1.36631e+07	1.30858e+07	0.00364585	1.34693e+07	49.6428	0.00345397	0.99302		0	50.3638
GTEX-1CB4G-0006-SM-AHZ22		C1		8.7	Blood	Whole Blood	0013756	350		BP-54707	RNA isolation_PAXgene Blood RNA (Manual)	07/07/2014	LCSET-8132	11/22/2015	TruSeq.v1	RNASEQ		0.965319	529666	0.978362		0.966995	0.797038		20563	1		76		0.0069825	134	0	1.08571e+08	0.0199791	481521	1.12277e+08	1.87039e+07		20576	5.39456e+07			0	0.181325	0.966995	0.770731	1.08571e+08	0.00955724	2.49304e+07	1.20693e+08	2.51172e+07	162	2.51177e+07	2.53528e+07	0.00826764	2.51224e+07	50.0047	0.0042887	0.968671		0	50.1867
GTEX-1CB4H-0006-SM-A96RE		C1		7	Blood	Whole Blood	0013756	933		BP-54707	RNA isolation_PAXgene Blood RNA (Manual)	07/07/2014	LCSET-7845	09/19/2015	TruSeq.v1	RNASEQ		0.990051	414271	0.97077		0.991332	0.786452		17868	1		76		0.00227618	110	0	5.88678e+07	0.0286576	177666	5.93825e+07	2.08417e+06		17876	2.93067e+07			0	0.184318	0.991332	0.779635	5.88678e+07	0.00298059	1.31097e+07	4.63209e+07	1.32767e+07	119	1.32971e+07	1.20473e+07	0.00262793	1.3171e+07	49.7618	0.00299189	0.992613		0	50.3164
GTEX-1CB4I-0006-SM-A96RF		B1		7.8	Blood	Whole Blood	0013756	-191		BP-54707	RNA isolation_PAXgene Blood RNA (Manual)	07/07/2014	LCSET-7845	09/19/2015	TruSeq.v1	RNASEQ		0.985355	847096	0.942174		0.986957	0.793094		17804	1		76		0.00226938	116	0	5.99762e+07	0.0573796	345771	6.07688e+07	1.94074e+06		17810	2.98667e+07			0	0.14908	0.986957	0.782749	5.99762e+07	0.00313642	1.30326e+07	4.85871e+07	1.32038e+07	120	1.32581e+07	1.25678e+07	0.00270219	1.3092e+07	49.6849	0.00568994	0.988559		0	50.3262
GTEX-1CB4J-0006-SM-ACKV6		B1		8.5	Blood	Whole Blood	0013756	855		BP-54707	RNA isolation_PAXgene Blood RNA (Manual)	07/07/2014	LCSET-7848	10/06/2015	TruSeq.v1	RNASEQ		0.950224	292493	0.985592		0.951882	0.812713		17843	1		76		0.0024827	104	0	9.72378e+07	0.0131117	89661	1.02153e+08	1.44157e+07		17848	4.8369e+07			0	0.172878	0.951882	0.773607	9.72378e+07	0.00363943	2.34712e+07	1.99447e+08	2.33416e+07	148	2.33726e+07	2.90627e+07	0.00306006	2.36208e+07	50.264	0.000877711	0.95354		0	49.8616
GTEX-1E1VI-0005-SM-ARU6H		C1		8.6	Blood	Whole Blood	0013756	832		BP-55098	RNA isolation_PAXgene Blood RNA (Manual)	07/16/2014	LCSET-8135	01/23/2016	TruSeq.v1	RNASEQ		0.983213	268744	0.986773		0.984329	0.802179		17772	1		76		0.00219281	105	0	8.26172e+07	0.0127413	238764	8.39324e+07	2.73807e+06		17778	4.11543e+07			0	0.184594	0.984329	0.789609	8.26172e+07	0.00285245	1.96793e+07	1.12775e+08	1.96842e+07	137	1.97226e+07	2.24298e+07	0.00252226	1.97335e+07	50.0138	0.00284472	0.985446		0	50.0061
GTEX-1E2YA-0006-SM-AHZ23		C1		8.8	Blood	Whole Blood	0013756	471		BP-55098	RNA isolation_PAXgene Blood RNA (Manual)	07/16/2014	LCSET-8132	11/22/2015	TruSeq.v1	RNASEQ		0.969863	561690	0.976898		0.971441	0.800865		19639	1		76		0.00710122	132	0	1.01745e+08	0.0216697	279405	1.04736e+08	1.98534e+07		19649	5.05653e+07			0	0.176033	0.971441	0.777993	1.01745e+08	0.00910582	2.34107e+07	1.12021e+08	2.35882e+07	150	2.36124e+07	2.55656e+07	0.00810189	2.35626e+07	49.9472	0.0026677	0.973018		0	50.1889
GTEX-1EH9U-0005-SM-ACKV3		B1		7.8	Blood	Whole Blood	0013756	669		BP-55201	RNA isolation_PAXgene Blood RNA (Manual)	07/21/2014	LCSET-7848	10/06/2015	TruSeq.v1	RNASEQ		0.972699	460207	0.977234		0.974308	0.760162		18152	1		76		0.00304895	156	0	9.59295e+07	0.022084	604222	9.8459e+07	1.3381e+07		18168	4.77482e+07			0	0.217071	0.974308	0.740633	9.59295e+07	0.00416752	2.20413e+07	1.02885e+08	2.21432e+07	172	2.21807e+07	2.11175e+07	0.00360731	2.21654e+07	49.9827	0.00613679	0.975918		0	50.1153
GTEX-1EKGG-0005-SM-AHZ1Z		B1		7.7	Blood	Whole Blood	0013756	738		BP-55201	RNA isolation_PAXgene Blood RNA (Manual)	07/21/2014	LCSET-8132,LCSET-8324	01/08/2016	TruSeq.v1	RNASEQ		0.95077	391024	0.988313		0.952883	0.812192		18422	1		76		0.00195101	263	0	1.30552e+08	0.0108214	254485	1.37007e+08	5.98876e+06		18428	6.49333e+07			0	0.176121	0.952883	0.773924	1.30552e+08	0.00329976	3.12778e+07	2.51858e+08	3.1456e+07	270	3.15561e+07	3.7604e+07	0.00262389	3.14821e+07	49.9413	0.00185746	0.954997		0	50.142
GTEX-1EMGI-0006-SM-ACKVA		B1		7.7	Blood	Whole Blood	0013756	352		BP-55298	RNA isolation_PAXgene Blood RNA (Manual)	07/23/2014	LCSET-7848	10/06/2015	TruSeq.v1	RNASEQ		0.97091	541063	0.977218		0.972597	0.812597		19870	1		76		0.00291649	155	0	1.02145e+08	0.0213942	254394	1.05023e+08	1.32296e+07		19882	5.08142e+07			0	0.164621	0.972597	0.79033	1.02145e+08	0.00471855	2.3676e+07	1.31883e+08	2.37191e+07	187	2.3719e+07	2.58907e+07	0.00381596	2.38672e+07	50.1557	0.00242227	0.974285		0	50.0454
GTEX-1EN7A-0006-SM-AHZ4O		C1		8.5	Blood	Whole Blood	0013756	826		BP-55298	RNA isolation_PAXgene Blood RNA (Manual)	07/23/2014	LCSET-8132	11/22/2015	TruSeq.v1	RNASEQ		0.980247	234412	0.982066		0.981525	0.777388		17977	1		76		0.00680442	96	0	5.68961e+07	0.0171689	124586	5.79671e+07	1.00418e+07		17985	2.83091e+07			0	0.204678	0.981525	0.763025	5.68961e+07	0.00859903	1.31134e+07	5.90164e+07	1.32342e+07	104	1.32196e+07	1.28225e+07	0.00770056	1.32062e+07	49.9745	0.00214926	0.982803		0	50.2293
